timestamp,TIMESTAMP,ACCEL_X,ACCEL_Y,ACCEL_Z,GYRO_P,GYRO_R,GYRO_Y,GSR_RES,GSR_CON,PPG_RAW,HEART_RATE,HRV,TEMP
20803.03632,1579606,1.551167011,2.290843725,-0.337522447,39.29771042,31.41984749,-38.18320465,298.4896545,2911,1782.417603,57.74436188,984.375,0
20803.05126,1579613.875,1.453022122,1.716337562,-0.555356085,31.80152702,25.51144981,-41.09923553,298.3560486,2912,1755.311401,57.74436188,984.375,0
20803.05229,1579621.625,1.390783906,1.31897068,-0.543387175,22.56488609,21.0687027,-43.55725098,298.6233521,2910,1735.531128,57.74436188,984.375,0
20803.05826,1579629.5,1.259126306,0.454817474,-0.627169371,14.16793919,19.00763321,-45.70992279,298.4896545,2911,1728.937744,57.74436188,984.375,0
20803.0692,1579637.25,1.254338741,-0.586475194,-0.873728335,8.656488419,17.87786293,-42.80916214,298.7571716,2909,1731.135498,57.74436188,984.375,0
20803.07622,1579645.125,1.28545785,-1.029323816,-1.031717539,6.229007721,17.93893051,-35.58778763,298.7571716,2909,1742.124512,57.74436188,984.375,0
20803.08617,1579652.875,1.235188484,-1.608617544,-1.467384815,6.671755791,17.7862587,-26.41221428,299.025177,2907,1759.706909,57.74436188,984.375,0
20803.08655,1579660.75,1.204069376,-1.757031679,-1.855176568,8.671755791,16.15267181,-16.35114479,299.025177,2907,1778.021973,57.74436188,984.375,0
20803.09735,1579668.5,1.673249602,-2.111310482,-2.281268597,8.687023163,8.244275093,-3.389312983,299.025177,2907,1795.60437,57.74436188,984.375,0
20803.10914,1579676.375,1.36205864,-1.644524217,-2.657091618,4.030534267,-0.183206111,8.824427605,299.1593628,2906,1806.593384,57.74436188,984.375,0
20803.11256,1579684.125,1.156193852,-1.462597251,-2.898862839,0.549618304,-8.595419884,12.4274807,299.2936707,2905,1801.46521,57.74436188,984.375,0
20803.127,1579692,0.931178927,-1.220825911,-3.135846853,-3.236641169,-17.22137451,12.70229053,299.4281006,2904,1783.882813,57.74436188,984.375,0
20803.12726,1579699.75,0.880909622,-1.110712171,-3.138240576,-10,-26.29007721,14.94656467,299.4281006,2904,1757.509155,57.74436188,984.375,0
20803.13609,1579707.625,0.617594242,-0.955116689,-2.994613886,-18,-35.22137451,17.58778572,299.4281006,2904,1728.205078,57.74436188,984.375,0
20803.14708,1579715.375,0.423698395,-0.950329125,-2.894075394,-26.48855019,-42.33587646,18.27480888,299.6972961,2902,1700.366333,57.74436188,984.375,0
20803.14744,1579723.25,0.169958115,-0.98862958,-2.549371719,-33.6488533,-47.29771042,20.51908302,299.5626526,2903,1675.457886,57.74436188,984.375,0
20803.16296,1579731,0.028725315,-1.012567282,-2.233393192,-36.96183395,-49.69465637,26.47328186,299.6972961,2902,1652.014648,57.74436188,984.375,0
20803.16322,1579738.875,-0.021543985,-0.969479382,-2.2645123,-35.5725174,-52.25954056,37.48091507,299.8320923,2901,1631.501831,57.74436188,984.375,0
20803.18117,1579746.625,-0.304009587,-0.727707982,-2.546977758,-29.12977028,-57.8625946,52.2137413,299.9670105,2900,1608.79126,57.74436188,984.375,0
20803.18387,1579754.5,-0.524236977,-0.473967671,-2.611609697,-21.16030502,-65.17557526,66.9312973,300.1020203,2899,1585.348022,57.74436188,984.375,0
20803.18419,1579762.25,-1.163375258,0.61520046,-2.319569111,-17.26717567,-72.54962158,76.07633209,300.1020203,2899,1556.043945,57.74436188,984.375,0
20803.19345,1579770.125,-1.740275264,1.323758245,-1.984440446,-22.80916023,-79.61832428,76.74809265,300.1020203,2899,1516.483521,57.74436188,984.375,0
20803.20885,1579777.875,-2.003590584,2.743267536,-1.895870686,-38.07633591,-88.80915833,71.92366791,300.2371826,2898,1467.399292,57.74436188,984.375,0
20803.21683,1579785.75,-2.556552887,3.777378798,-1.529623032,-60.27481079,-96.74809265,60.07633591,300.372467,2897,1415.384644,57.74436188,984.375,0
20803.21844,1579793.5,-2.807899475,4.040694237,-1.228007197,-80.61068726,-99.58778381,49.90839767,300.5078735,2896,1366.300415,57.74436188,984.375,0
20803.22976,1579801.375,-3.207660198,4.146020412,-0.739676833,-95.17557526,-97.93893433,47.20610809,300.372467,2897,1322.34436,57.74436188,984.375,0
20803.2398,1579809.125,-3.301017284,4.404548168,-0.493117899,-105.755722,-95.87786102,48.96183395,300.5078735,2896,1286.446899,57.74436188,984.375,0
20803.24177,1579817,-3.660083771,5.383602619,-0.040694196,-112.9007645,-95.35877991,53.45038223,300.6433716,2895,1260.805908,57.74436188,984.375,0
20803.25676,1579824.75,-4.349491119,6.975463867,-0.040694196,-116.8091583,-98.22900391,55.87786102,300.7790222,2894,1238.827881,57.74436188,984.375,0
20803.26471,1579832.625,-4.653501034,7.600239277,0.110113703,-111.9236679,-103.3282471,55.89313126,300.6433716,2895,1217.582397,57.74436188,984.375,0
20803.26498,1579840.375,-5.37163353,8.581687927,0.533812106,-104.244278,-108.6412201,54.96183395,300.7790222,2894,1189.74353,57.74436188,984.375,0
20803.27942,1579848.25,-5.711549759,9.342908859,0.897666097,-100.122139,-117.0381699,50.09160233,300.9147949,2893,1156.043945,57.74436188,984.375,0
20803.2817,1579856,-6.202274323,11.09036541,1.488928795,-94.47328186,-125.2824402,43.46564865,301.0506592,2892,1123.076904,57.74436188,984.375,0
20803.31316,1579863.875,-6.343506813,11.84679794,1.754637957,-91.16030884,-130.5190887,38.58015442,301.0506592,2892,1091.575073,57.74436188,984.375,0
20803.31349,1579871.625,-7.317773819,12.90724087,1.828845024,-87.93893433,-128.870224,32.44274902,301.186676,2891,1069.597046,57.74436188,984.375,0
20803.31381,1579879.5,-7.904248714,13.14422512,1.474566102,-82.48854828,-122.1068726,26.48855019,301.186676,2891,1062.271118,57.74436188,984.375,0
20803.31417,1579887.25,-8.23459053,13.27827644,1.34051466,-82.80915833,-107.2061081,27.11450386,301.3228149,2890,1064.468872,57.74436188,984.375,0
20803.32563,1579895.125,-9.113105774,14.17594242,0.732495487,-90.4274826,-88.85496521,24.97709846,301.186676,2891,1077.65564,57.74436188,984.375,0
20803.33356,1579902.875,-9.532016754,14.47516441,-0.220227405,-87.08396912,-80.58015442,22.36641312,301.3228149,2890,1094.505493,57.74436188,984.375,0
20803.34356,1579910.75,-10.04907227,14.40335083,-1.972471595,-74.4274826,-85.2977066,25.95419884,301.4590759,2889,1115.018311,57.74436188,984.375,0
20803.34765,1579918.5,-10.98743248,15.27468586,-1.816876173,-61.25190735,-91.11450195,23.45038223,301.5954285,2888,1133.333374,57.74436188,984.375,0
20803.3515,1579926.375,-11.39676857,15.86594868,-1.555954576,-49.95419693,-93.69465637,13.08396912,301.4590759,2889,1138.461548,57.74436188,984.375,0
20803.36949,1579934.125,-11.93058014,16.49551201,-1.307001829,-41.66412354,-96.51908112,3.770992279,301.5954285,2888,1136.263794,57.74436188,984.375,0
20803.37143,1579942,-12.23219585,16.61759377,-1.134649873,-33.90839767,-99.52671814,-4.427480698,301.7319336,2887,1125.27478,57.74436188,984.375,0
20803.37176,1579949.75,-12.78037071,16.79952049,-0.493117899,-26.36641312,-99.4961853,-7.1603055,301.8685608,2886,1117.216064,57.74436188,984.375,0
20803.38742,1579957.625,-13.33812046,16.9479351,-0.196289644,-17.87786293,-90.22900391,-12.58015251,301.7319336,2887,1114.285767,57.74436188,984.375,0
20803.38944,1579965.375,-13.68282509,16.23459053,0.490724117,-5.55725193,-80.29007721,-11.90839672,301.8685608,2886,1115.750977,57.74436188,984.375,0
20803.40338,1579973.25,-13.84560108,15.71274662,1.125074863,9.526717186,-69.6335907,-6.916030407,301.7319336,2887,1121.611694,57.74436188,984.375,0
20803.41736,1579981,-13.8264513,15.54757595,1.393177748,25.7862587,-58.68702316,-2.061068773,301.8685608,2886,1126.007324,57.74436188,984.375,0
20803.42833,1579988.875,-13.58228588,15.45900631,1.673249602,39.22137451,-49.31297684,3.02290082,301.8685608,2886,1123.80957,57.74436188,984.375,0
20803.4319,1579996.625,-13.41950893,15.51167011,1.706762433,50.3511467,-41.55725098,5.251908302,302.0053101,2885,1114.285767,57.74436188,984.375,0
20803.43227,1580004.5,-13.14901257,15.67444611,1.788150787,57.19083786,-33.5725174,2.564885378,302.0053101,2885,1101.831543,57.74436188,984.375,0
20803.43926,1580012.25,-12.73967648,15.47576332,1.783363223,60.09160233,-24.65648842,-3.603053331,302.1421814,2884,1087.179443,57.74436188,984.375,0
20803.44826,1580020.125,-12.42609215,15.28665447,1.742669106,63.38931274,-17.92366409,-9.251908302,302.0053101,2885,1072.527466,57.74436188,984.375,0
20803.45819,1580027.875,-11.77977276,14.70736122,1.730700135,68.48854828,-12.90076351,-14.56488514,302.2791748,2883,1057.875488,57.74436188,984.375,0
20803.46817,1580035.75,-11.48533821,14.45840836,1.766606808,73.74045563,-8.687023163,-20.54961777,302.2791748,2883,1046.886475,57.74436188,984.375,0
20803.48117,1580043.5,-10.90604401,13.90783978,1.82405746,77.51145172,-5.312977314,-26.09160233,302.4163208,2882,1039.560425,57.74436188,984.375,0
20803.49527,1580051.375,-10.63076019,13.53919792,1.82405746,81.435112,-2.763358831,-31.08396912,302.4163208,2882,1038.827881,57.74436188,984.375,0
20803.49551,1580059.125,-10.03231621,12.6846199,1.764213085,84.3664093,-1.832061052,-35.7862587,302.5535583,2881,1046.153809,57.74436188,984.375,0
20803.49579,1580067,-9.565529823,11.70795918,1.836026311,86.16793823,-2.625954151,-37.12977219,302.5535583,2881,1057.142822,57.74436188,984.375,0
20803.52199,1580074.75,-9.419508934,11.20047855,1.938958764,88.41221619,-2.198473215,-39.45038223,302.5535583,2881,1073.992676,57.74436188,914.0625,0
20803.52233,1580082.625,-9.283063889,10.0897665,2.190305233,88.83969116,-0.641221344,-42,302.5535583,2881,1098.901123,57.74436188,914.0625,0
20803.52413,1580090.375,-9.163374901,9.558348656,2.403351307,87.12976837,3.358778715,-45.20610809,302.690918,2880,1130.402954,57.74436188,914.0625,0
20803.53603,1580098.25,-8.756433487,8.406942368,2.618791103,86.96183014,8.106870651,-46.04580307,302.8284302,2879,1165.567749,57.74436188,914.0625,0
20803.53726,1580106,-8.351884842,7.370436668,2.695391893,87.435112,11.61832047,-44.47328186,302.9660339,2878,1203.662964,57.74436188,914.0625,0
20803.54604,1580113.875,-8.141232491,6.95631361,2.781567812,87.70992279,16.39694595,-43.8625946,302.9660339,2878,1238.827881,57.74436188,914.0625,0
20803.54638,1580121.625,-7.710352898,6.264512062,2.731298685,88.97709656,20.80916023,-43.34350967,302.9660339,2878,1271.062256,57.74436188,914.0625,0
20803.55598,1580129.5,-7.413524628,5.996409416,2.585278273,90.12213898,23.23664093,-40.9312973,302.8284302,2879,1298.901123,57.74436188,914.0625,0
20803.55744,1580137.25,-6.9682827,5.474565983,2.331537962,88.68701935,23.61832047,-39.45038223,303.2416382,2876,1316.483521,57.74436188,914.0625,0
20803.57096,1580145.125,-6.805505753,5.237582207,2.276481152,84.96183014,23.37404633,-39.74045944,303.1037903,2877,1335.531128,57.74436188,914.0625,0
20803.59581,1580152.875,-6.446439266,4.684619904,2.309993982,80,23.92366409,-40.48854828,303.2416382,2876,1348.717896,57.74436188,914.0625,0
20803.59615,1580160.75,-6.022740841,3.976062298,2.281268597,74.27481079,22.87022972,-38.24427414,303.3796387,2875,1358.974365,57.74436188,914.0625,0
20803.61689,1580168.5,-5.867145538,3.657690048,2.30760026,70.45801544,22.36641312,-36.61068726,303.3796387,2875,1361.172119,57.74436188,914.0625,0
20803.61878,1580176.375,-5.527229309,3.049670935,2.458408117,66.71755981,22.38167953,-36.83969498,303.3796387,2875,1364.102539,57.74436188,914.0625,0
20803.62086,1580184.125,-5.30939579,2.743267536,2.575703144,63.00763321,22.48855019,-34.39694595,303.5177612,2874,1368.498169,57.74436188,914.0625,0
20803.62113,1580192,-4.947935581,2.161579847,2.786355495,57.7862587,23.41984749,-30.94656563,303.5177612,2874,1375.091553,57.74436188,914.0625,0
20803.63378,1580199.75,-4.600837708,1.567923427,2.997007847,52.30534363,25.58778572,-26.54961777,303.6560059,2873,1383.882813,57.74436188,914.0625,0
20803.63988,1580207.625,-4.442848682,1.335727096,3.025732994,46.27481079,28.30534363,-21.11450386,303.5177612,2874,1395.60437,57.74436188,914.0625,0
20803.64026,1580215.375,-4.1316576,1.23040092,2.951525927,41.09923553,31.32824516,-17.66412163,303.7944031,2872,1405.86084,57.74436188,914.0625,0
20803.65065,1580223.25,-3.971274614,1.144225001,2.788749218,36.15267181,32.33587646,-14.54961872,303.9328918,2871,1414.651978,57.74436188,914.0625,0
20803.66562,1580231,-3.633752346,1.160981417,2.640335083,30.1374054,30.39694595,-13.12977123,303.9328918,2871,1419.047607,57.74436188,914.0625,0
20803.66587,1580238.875,-3.492519379,1.244763613,2.666666746,22.2137413,27.358778,-12.88549614,303.9328918,2871,1420.512817,57.74436188,914.0625,0
20803.67583,1580246.625,-3.344105244,1.194494367,2.941951036,12.59541988,25.92366409,-14.25954151,304.0715027,2870,1420.512817,57.74436188,914.0625,0
20803.67864,1580254.5,-3.277079582,0.624775589,3.219629049,4.992366314,25.11450386,-15.66412258,304.2102661,2869,1427.838867,57.74436188,914.0625,0
20803.69464,1580262.25,-3.188509941,0.320766002,3.363255501,0.870229006,25.46564865,-12.76335907,304.2102661,2869,1445.421265,57.74436188,914.0625,0
20803.69494,1580270.125,-2.999401569,-0.246558949,3.576301575,-0.992366433,26.47328186,-6.076335907,304.2102661,2869,1479.853516,57.74436188,914.0625,0
20803.70652,1580277.875,-2.877318859,-0.426092148,3.693596601,-3.038167953,27.7862587,1.389312983,304.4881592,2867,1531.135498,57.74436188,914.0625,0
20803.72047,1580285.75,-2.606822252,-0.485936552,3.906642675,-4.870229244,30.90076256,10.58015251,304.4881592,2867,1596.337036,57.74436188,914.0625,0
20803.72072,1580293.5,-2.30760026,-0.284859359,4.184320927,-8.503816605,34.8549614,19.67938995,304.6272888,2866,1675.457886,57.74436188,914.0625,0
20803.72617,1580301.375,-2.18791151,-0.129263908,4.222620964,-11.72519112,40.9312973,28.06106949,304.4881592,2867,1762.637329,57.74436188,914.0625,0
20803.74049,1580309.125,-1.991621733,0.42848593,3.705565453,-16.25954247,45.55725098,34.44274902,304.7665405,2865,1852.014648,57.74436188,914.0625,0
20803.75043,1580317,-1.919808507,0.842609227,3.372830629,-18.88549614,47.02289963,38.45801544,304.6272888,2866,1937.728882,57.74436188,914.0625,0
20803.75896,1580324.75,-1.797725916,1.632555366,2.805505753,-20.90076256,45.45038223,41.02289963,304.9059448,2864,2015.384644,57.74436188,914.0625,0
20803.75939,1580332.625,-1.773788095,2.123279572,2.649910212,-29.38931274,43.08396912,37.7862587,304.9059448,2864,2073.992676,57.74436188,914.0625,0
20803.7675,1580340.375,-1.804907203,3.183722258,2.48473978,-43.95419693,39.26717377,28.59541893,305.1850891,2862,2115.018311,57.74436188,914.0625,0
20803.77735,1580348.25,-1.673249602,4.019150257,2.458408117,-62.68702316,33.80152512,17.05343437,305.1850891,2862,2134.798584,57.74436188,914.0625,0
20803.7873,1580356,-1.625374079,4.196289539,2.535008907,-82.5038147,26.36641312,6.152671814,305.3248596,2861,2139.194092,57.74436188,914.0625,0
20803.80083,1580363.875,-1.809694767,4.074206829,2.980251312,-100.5190811,20.03053474,-5.251908302,305.1850891,2862,2134.065918,57.74436188,914.0625,0
20803.80829,1580371.625,-1.941352487,3.633752346,3.257929325,-115.2824402,18.22900772,-11.4961834,305.4647522,2860,2124.542236,57.74436188,914.0625,0
20803.81826,1580379.5,-2.420107603,2.743267536,3.765409946,-123.3435135,20.16793823,-7.587786198,305.3248596,2861,2117.216064,57.74436188,914.0625,0
20803.81858,1580387.25,-3.267504454,2.379413605,4.335128784,-121.3893127,29.11450386,7.725190639,305.7449341,2858,2113.553223,57.74436188,914.0625,0
20803.82524,1580395.125,-3.60502696,2.587671995,4.47157383,-113.1755753,40.54961777,27.64885521,305.4647522,2860,2116.483398,57.74436188,914.0625,0
20803.83815,1580402.875,-3.928186655,4.064631939,4.301615715,-100.2748108,50.44274902,45.19083786,305.8852234,2857,2115.750977,57.74436188,914.0625,0
20803.84417,1580410.75,-3.94494319,5.259126186,4.098145008,-91.14503479,54.8549614,52.25954056,305.7449341,2858,2110.622803,57.74436188,914.0625,0
20803.86308,1580418.5,-3.660083771,8.114901543,3.662477493,-87.69465637,53.282444,47.08396912,305.8852234,2857,2084.249023,57.74436188,914.0625,0
20803.87909,1580426.375,-3.401556015,9.125074387,3.344105244,-84.10687256,45.1450386,31.52671814,305.8852234,2857,2034.432251,57.74436188,914.0625,0
20803.87933,1580434.125,-2.771992922,10.00837803,2.556552887,-92.53434753,27.41984749,18.44274902,306.0256348,2856,1958.974365,57.74436188,914.0625,0
20803.87957,1580442,-3.743865967,10.23099899,1.965290189,-105.9083939,11.28244305,-2.717557192,305.8852234,2857,1874.72522,57.74436188,914.0625,0
20803.88304,1580449.75,-4.196289539,9.850388527,2.044284821,-122.6412201,9.358778954,-26.73282433,306.3068542,2854,1794.13916,57.74436188,914.0625,0
20803.88978,1580457.625,-5.421903133,8.804308891,1.560742021,-145.9236603,16.51908302,-37.16030502,306.0256348,2856,1738.461548,57.74436188,914.0625,0
20803.89998,1580465.375,-6.149610996,8.110114098,0.806702554,-151.2824402,26.2137413,-28.33587837,306.3068542,2854,1713.553101,57.74436188,914.0625,0
20803.90203,1580473.25,-7.092758656,7.092758656,-0.895272315,-135.7251892,33.0687027,-8.671755791,306.3068542,2854,1717.216064,57.74436188,914.0625,0
20803.91997,1580481,-7.329742432,7.655296326,-1.919808507,-115.3893127,35.63358688,12.41221333,306.5885925,2852,1734.065918,57.74436188,914.0625,0
20803.92036,1580488.875,-7.289048672,8.416517258,-2.338719368,-101.6641235,32.88549805,24.82442665,306.3068542,2854,1749.450562,57.74436188,914.0625,0
20803.9207,1580496.625,-7.0999403,9.874326706,-2.980251312,-99.58778381,26.59541893,26.24427414,306.5885925,2852,1745.054932,57.74436188,914.0625,0
20803.92797,1580504.5,-7.023339272,10.40813923,-3.159784555,-101.6183243,20.39694595,20.56488609,306.7296448,2851,1714.285767,57.74436188,914.0625,0
20803.942,1580512.25,-6.970676422,10.94434452,-3.310592413,-102.9160309,19.26717567,17.74045753,306.7296448,2851,1661.538452,57.74436188,914.0625,0
20803.94345,1580520.125,-6.975463867,11.09515285,-3.542788744,-101.114502,21.23664093,19.66412163,306.5885925,2852,1597.802246,57.74436188,914.0625,0
20803.95591,1580527.875,-7.085577488,11.84919167,-4.497905254,-94.91603088,22.09160233,26.39694595,306.8708496,2850,1534.065918,57.74436188,914.0625,0
20803.96553,1580535.75,-7.39676857,12.79712772,-5.18731308,-86.45801544,21.72519112,32.91603088,306.5885925,2852,1477.65564,57.74436188,914.0625,0
20803.96579,1580543.5,-7.54997015,13.12268066,-5.431478024,-76.79389191,21.37404633,35.67938995,306.8708496,2850,1428.571411,57.74436188,914.0625,0
20803.98181,1580551.375,-7.717534542,13.44584084,-5.910233498,-65.11450195,20.641222,38.51908493,306.8708496,2850,1386.080566,57.74436188,914.0625,0
20803.98375,1580559.125,-7.648114681,13.67803669,-6.163973808,-52.16793823,17.17557335,42.96183395,307.012146,2849,1346.520142,57.74436188,914.0625,0
20803.99872,1580567,-7.748653412,13.98922825,-6.257330894,-37.45038223,14.320611,47.31297684,307.012146,2849,1311.355347,57.74436188,914.0625,0
20804.0039,1580574.75,-7.84679842,13.9581089,-6.21903038,-22.94656563,15.41984749,50.09160233,307.153595,2848,1280.58606,57.74436188,914.0625,0
20804.0088,1580582.625,-7.822860718,14.068223,-6.360263348,-7.664122105,16.641222,55.31297684,307.012146,2849,1259.340698,57.74436188,914.0625,0
20804.02267,1580590.375,-7.626570702,14.36505127,-6.66906023,10.24427509,17.66412163,65.03816986,307.153595,2848,1242.490845,57.74436188,914.0625,0
20804.02309,1580598.25,-7.54997015,14.6786356,-6.726511002,26.8549614,19.37404633,74.74809265,307.2951965,2847,1232.967041,57.74436188,914.0625,0
20804.03072,1580606,-7.205266476,15.50209427,-6.726511002,43.03816605,22.24427414,80.83969116,307.4368896,2846,1226.373657,57.74436188,914.0625,0
20804.0467,1580613.875,-6.810293198,15.91861153,-6.989826679,57.74045944,21.89312935,83.45037842,307.2951965,2847,1219.047607,57.74436188,914.0625,0
20804.04705,1580621.625,-6.204668045,16.96708488,-7.289048672,72.85496521,17.11450386,83.0687027,307.4368896,2846,1208.058594,57.74436188,914.0625,0
20804.05384,1580629.5,-5.716337681,17.85757065,-7.135846615,82.83969116,11.1755724,76.68701935,307.5787354,2845,1190.476196,57.74436188,914.0625,0
20804.06755,1580637.25,-5.529623032,18.26690674,-6.884500504,83.89312744,4.610687256,63.05343628,307.4368896,2846,1166.300415,57.74436188,914.0625,0
20804.08356,1580645.125,-5.223219395,18.77438736,-6.305206299,79.90839386,-2.961832047,45.58778763,307.5787354,2845,1142.857178,57.74436188,914.0625,0
20804.08852,1580652.875,-5.077199459,18.80550575,-5.898264408,72.32061005,-11.95419884,26.36641312,307.5787354,2845,1123.80957,57.74436188,914.0625,0
20804.08892,1580660.75,-4.964691639,18.49910164,-5.036505222,63.95419693,-18.87022972,7.28244257,307.4368896,2846,1115.750977,57.74436188,914.0625,0
20804.09253,1580668.5,-5.072411537,18.5685215,-4.083782196,49.74045944,-20.99236679,-15.92366409,307.8628235,2843,1116.483521,57.74436188,914.0625,0
20804.10813,1580676.375,-5.35008955,17.49371719,-2.815080881,42.96183395,-20.641222,-31.358778,307.7207031,2844,1124.542114,57.74436188,914.0625,0
20804.11358,1580684.125,-5.596648693,15.91861153,-2.207061529,42.717556,-21.02290154,-40.91603088,307.8628235,2843,1139.194092,57.74436188,914.0625,0
20804.1294,1580692,-5.651705742,15.30819893,-1.831238747,50.04580307,-23.08396912,-45.31297684,308.0050659,2842,1161.904785,57.74436188,914.0625,0
20804.13538,1580699.75,-5.833632469,13.98683453,-0.983842015,62.47328186,-23.84732819,-45.74045944,307.8628235,2843,1192.67395,57.74436188,914.0625,0
20804.1445,1580707.625,-5.881507874,13.42908478,-0.557749867,72.85496521,-22.641222,-44.01526642,307.8628235,2843,1227.838867,57.74436188,914.0625,0
20804.14509,1580715.375,-6.037103653,12.17235184,-0.021543985,85.72518921,-19.358778,-36.88549805,307.8628235,2843,1264.468872,57.74436188,914.0625,0
20804.1533,1580723.25,-6.183124065,11.39916229,0.122082584,97.34351349,-15.23664093,-31.89312935,308.0050659,2842,1304.029297,57.74436188,914.0625,0
20804.1614,1580731,-6.161580086,11.16457176,0.14841412,105.8625946,-11.11450386,-30.12213707,308.1474304,2841,1339.926758,57.74436188,914.0625,0
20804.16727,1580738.875,-6.03470993,10.71693611,-0.083782166,111.6488571,-9.282443047,-29.8625946,308.1474304,2841,1370.695923,57.74436188,914.0625,0
20804.19358,1580746.625,-5.960502625,10.49910259,-0.177139431,113.9847336,-8.152671814,-29.95419884,308.1474304,2841,1396.337036,57.74436188,914.0625,0
20804.19918,1580754.5,-5.893476963,9.915020943,-0.275284261,113.8931274,-7.694656372,-32.717556,308.0050659,2842,1417.582397,57.74436188,914.0625,0
20804.19946,1580762.25,-5.816875935,9.584679604,-0.294434458,111.3282471,-8.290076256,-35.37404633,308.289917,2840,1429.304077,57.74436188,914.0625,0
20804.19974,1580770.125,-5.706762314,8.983841896,-0.203470975,108.0916061,-8.854961395,-38.9312973,308.1474304,2841,1437.362671,57.74436188,914.0625,0
20804.20523,1580777.875,-5.575104713,8.282465935,0.03111909,101.755722,-8.778625488,-42.30534363,308.289917,2840,1438.827881,57.74436188,914.0625,0
20804.2322,1580785.75,-5.503291607,7.911430359,0.129263908,93.19084167,-8.045801163,-44.82442856,308.1474304,2841,1432.234375,57.74436188,914.0625,0
20804.23251,1580793.5,-5.326151848,7.277079582,0.179533213,85.77099609,-7.358778477,-48.1374054,308.1474304,2841,1427.106201,57.74436188,914.0625,0
20804.25017,1580801.375,-5.225613594,7.011370659,0.210652307,79.64885712,-7.648854733,-51.26717377,308.289917,2840,1427.106201,57.74436188,914.0625,0
20804.25056,1580809.125,-4.919209957,6.357869625,0.383004189,71.11450195,-9.145038605,-54.39694595,308.4325562,2839,1429.304077,57.74436188,914.0625,0
20804.2521,1580817,-4.7684021,5.680430889,0.581687629,62.22900772,-10.13740444,-57.51145172,308.5753174,2838,1436.630005,57.74436188,914.0625,0
20804.26054,1580824.75,-4.694195271,5.307001591,0.679832458,55.46564865,-10.35114479,-61.6488533,308.289917,2840,1443.956055,57.74436188,914.0625,0
20804.2613,1580832.625,-4.466786385,4.320765972,0.766008377,51.46564865,-10.99236679,-63.02289963,308.4325562,2839,1449.084229,57.74436188,914.0625,0
20804.28827,1580840.375,-4.251346588,3.719928265,0.823459029,46.96183395,-13.58778667,-57.80152512,308.4325562,2839,1452.747192,57.74436188,914.0625,0
20804.29001,1580848.25,-4.146020412,2.910831928,1.04368639,43.1450386,-14.03053474,-50.25954056,308.5753174,2838,1454.212402,57.74436188,914.0625,0
20804.29169,1580856,-4.134051323,2.56134057,1.120287299,41.48091507,-12.59541988,-45.74045944,308.8612366,2836,1457.875488,57.74436188,914.0625,0
20804.29218,1580863.875,-3.992818594,2.017953396,1.079593062,41.35877991,-11.45038128,-41.60305405,308.4325562,2839,1462.271118,57.74436188,914.0625,0
20804.31693,1580871.625,-3.731897116,1.493716359,0.940754056,42.3511467,-13.1450386,-35.16030502,308.7182007,2837,1466.666626,57.74436188,914.0625,0
20804.31895,1580879.5,-3.643327236,1.237582326,0.952722907,42.8549614,-14.96183205,-29.26717567,308.7182007,2837,1471.794922,57.74436188,914.0625,0
20804.31925,1580887.25,-3.327348948,0.739676833,1.199281812,42.58015442,-15.87786293,-24.97709846,308.7182007,2837,1472.527466,57.74436188,914.0625,0
20804.32095,1580895.125,-3.236385345,0.457211256,1.321364403,38.88549805,-17.41984749,-16.94656563,308.7182007,2837,1471.794922,57.74436188,914.0625,0
20804.34883,1580902.875,-3.090364933,-0.04308797,1.532016754,35.46564865,-18.39694595,-10.27480888,308.7182007,2837,1469.597046,57.74436188,914.0625,0
20804.34921,1580910.75,-2.951525927,-0.461998791,1.620586514,33.63358688,-18.27480888,-4.824427605,308.5753174,2838,1467.399292,57.74436188,914.0625,0
20804.3508,1580918.5,-2.819868326,-0.684619963,1.790544629,32.48854828,-18.19847298,0.824427485,309.0043945,2835,1460.805908,57.74436188,914.0625,0
20804.3528,1580926.375,-2.343506813,-1.010173559,2.175942659,27.28244209,-20.06106949,6.900763512,308.8612366,2836,1453.479858,57.74436188,914.0625,0
20804.36292,1580934.125,-2.235786915,-1.048473954,2.262118578,17.66412163,-23.34351158,13.05343533,308.8612366,2836,1443.223389,57.74436188,914.0625,0
20804.36972,1580942,-2.18791151,-1.137043715,2.417713881,9.389312744,-25.05343437,14.70229053,308.8612366,2836,1435.897461,57.74436188,914.0625,0
20804.38083,1580949.75,-2.23099947,-1.194494367,2.424895287,3.328244209,-24.16793823,16.65648842,309.0043945,2835,1429.304077,57.74436188,914.0625,0
20804.39092,1580957.625,-2.15439868,-1.405146599,2.36265707,-5.297709942,-24.38167953,22.47328186,309.0043945,2835,1424.908447,57.74436188,914.0625,0
20804.39688,1580965.375,-2.168761253,-1.211250782,2.350688219,-15.28244305,-24.99236679,26.80916023,309.1476746,2834,1422.710571,57.74436188,914.0625,0
20804.40267,1580973.25,-2.15439868,-1.036505103,2.405745029,-24.99236679,-24.90076256,28.10687065,309.0043945,2835,1419.047607,57.74436188,914.0625,0
20804.41469,1580981,-2.056253672,-0.868940771,2.470376968,-33.51145172,-25.84732819,29.40458107,309.1476746,2834,1411.721558,57.74436188,914.0625,0
